Pixel Index,ANOVA Score,p-value,Status,Rank
616,6.608837704431241,5.835526631801834e-07,Eliminated,2151.0
1086,6.607861848210764,5.850821154566466e-07,Eliminated,2152.0
878,6.607507214617829,5.856389176016243e-07,Eliminated,2153.0
518,6.599857216059212,5.977791918516362e-07,Eliminated,2154.0
82,6.590980244077179,6.12180799227042e-07,Eliminated,2155.0
531,6.5745352751092065,6.397785623418173e-07,Eliminated,2156.0
533,6.554534605445544,6.750165860744768e-07,Eliminated,2157.0
512,6.536835914025138,7.078054632979206e-07,Eliminated,2158.0
662,6.536115886690848,7.091724278677227e-07,Eliminated,2159.0
133,6.510676983594094,7.591909020542819e-07,Eliminated,2160.0
818,6.510554387590978,7.59440257023202e-07,Eliminated,2161.0
435,6.496752380855313,7.880401978453437e-07,Eliminated,2162.0
1087,6.473976463004358,8.375966983517757e-07,Eliminated,2163.0
424,6.471203093581472,8.438389834225131e-07,Eliminated,2164.0
946,6.461700251601149,8.655809464034968e-07,Eliminated,2165.0
1802,6.4554923578773415,8.80084244455915e-07,Eliminated,2166.0
900,6.4469920919447015,9.003359889925277e-07,Eliminated,2167.0
35,6.438478637417669,9.210837169424338e-07,Eliminated,2168.0
376,6.413285660130249,9.85307485824466e-07,Eliminated,2169.0
34,6.402800660148318,1.0133315713846772e-06,Eliminated,2170.0
559,6.391450984708416,1.044560798647049e-06,Eliminated,2171.0
473,6.378856566339612,1.0803364817578935e-06,Eliminated,2172.0
665,6.372275380153139,1.0995130852589218e-06,Eliminated,2173.0
377,6.3694461826713535,1.107860641908943e-06,Eliminated,2174.0
1797,6.368464971670844,1.1107704037619944e-06,Eliminated,2175.0
832,6.36272379965824,1.1279487143606411e-06,Eliminated,2176.0
484,6.361521770853865,1.1315786489366483e-06,Eliminated,2177.0
523,6.358015795105425,1.1422326275851752e-06,Eliminated,2178.0
614,6.352556504763795,1.1590212893160905e-06,Eliminated,2179.0
676,6.338399597915886,1.2037093011445866e-06,Eliminated,2180.0
659,6.330935392761078,1.2279566293745402e-06,Eliminated,2181.0
521,6.325071716210317,1.2473448112464694e-06,Eliminated,2182.0
581,6.314969993351163,1.2814626208095673e-06,Eliminated,2183.0
83,6.3144252055924825,1.2833287475168267e-06,Eliminated,2184.0
618,6.30652821727308,1.3106847135553664e-06,Eliminated,2185.0
942,6.300804540864523,1.3308738168306485e-06,Eliminated,2186.0
279,6.289434836428456,1.3718998919198622e-06,Eliminated,2187.0
468,6.275388558915148,1.4243243172498612e-06,Eliminated,2188.0
997,6.274291906785006,1.4285001709839363e-06,Eliminated,2189.0
660,6.271154115071991,1.4405156819810126e-06,Eliminated,2190.0
471,6.2465462500679,1.53829731806974e-06,Eliminated,2191.0
475,6.23896128486681,1.5697469442749787e-06,Eliminated,2192.0
571,6.151719241024707,1.9808450411901982e-06,Eliminated,2193.0
1706,6.151450115238229,1.9822659460491537e-06,Eliminated,2194.0
710,6.135232876056888,2.0697846719373335e-06,Eliminated,2195.0
757,6.1308470531698545,2.094106217809703e-06,Eliminated,2196.0
976,6.129202664373789,2.103298206045351e-06,Eliminated,2197.0
852,6.121758422018558,2.1454151701207793e-06,Eliminated,2198.0
661,6.115305331890265,2.182602170853538e-06,Eliminated,2199.0
1854,6.108232626322374,2.224096057185048e-06,Eliminated,2200.0
819,6.107677615436944,2.2273851599498633e-06,Eliminated,2201.0
280,6.10589621945083,2.2379747573412965e-06,Eliminated,2202.0
566,6.082712098650166,2.3804443257989603e-06,Eliminated,2203.0
1040,6.0484171952844346,2.6078788119536748e-06,Eliminated,2204.0
880,6.045890392757781,2.625465806298896e-06,Eliminated,2205.0
657,6.007480661713971,2.9077849246818157e-06,Eliminated,2206.0
772,6.0062113002927005,2.9176128881349412e-06,Eliminated,2207.0
658,6.004631794047377,2.929888235032111e-06,Eliminated,2208.0
1418,5.999458345483052,2.970454856922095e-06,Eliminated,2209.0
704,5.998767097876381,2.9759172458707824e-06,Eliminated,2210.0
714,5.979793302832832,3.1298125218242004e-06,Eliminated,2211.0
569,5.9787754101196855,3.138288509765918e-06,Eliminated,2212.0
831,5.9727974566634705,3.1885292159618998e-06,Eliminated,2213.0
611,5.962435702398413,3.27751313570842e-06,Eliminated,2214.0
830,5.954964447558408,3.3432010843678754e-06,Eliminated,2215.0
617,5.95240532968927,3.3660005175948536e-06,Eliminated,2216.0
513,5.942733653584423,3.453570310600636e-06,Eliminated,2217.0
851,5.933420170177018,3.540035288671681e-06,Eliminated,2218.0
756,5.911297645542178,3.754135907300858e-06,Eliminated,2219.0
520,5.90830011623872,3.784118561436275e-06,Eliminated,2220.0
941,5.903284395687803,3.834821078201712e-06,Eliminated,2221.0
619,5.88855792663166,3.987619701489567e-06,Eliminated,2222.0
724,5.888400207323862,3.989288473748864e-06,Eliminated,2223.0
1041,5.869804628125526,4.190983890851294e-06,Eliminated,2224.0
811,5.861311679044551,4.286440881032038e-06,Eliminated,2225.0
328,5.859217358731356,4.310310175444167e-06,Eliminated,2226.0
1754,5.837024840462859,4.571498021255339e-06,Eliminated,2227.0
709,5.8359915888828775,4.584034350569621e-06,Eliminated,2228.0
579,5.83169419429479,4.636541569660917e-06,Eliminated,2229.0
628,5.827260651675755,4.691338416830111e-06,Eliminated,2230.0
755,5.811415460402438,4.892488813299225e-06,Eliminated,2231.0
708,5.788838816794312,5.193975114863655e-06,Eliminated,2232.0
879,5.741838848104382,5.882068678322558e-06,Eliminated,2233.0
1803,5.68223142566284,6.886306710867761e-06,Eliminated,2234.0
947,5.678110240221686,6.961719650136274e-06,Eliminated,2235.0
829,5.6722862396824905,7.069692270896165e-06,Eliminated,2236.0
472,5.660449986421367,7.2942770430342375e-06,Eliminated,2237.0
994,5.64696827967715,7.558722336224016e-06,Eliminated,2238.0
850,5.635625018774677,7.788579178121906e-06,Eliminated,2239.0
627,5.624303240484547,8.02491849820602e-06,Eliminated,2240.0
1707,5.589303173619761,8.801493650430767e-06,Eliminated,2241.0
782,5.5854873086547405,8.890543928802064e-06,Eliminated,2242.0
771,5.570432274569216,9.250690692857805e-06,Eliminated,2243.0
803,5.504504656059951,1.1006141538303948e-05,Eliminated,2244.0
666,5.475933831281969,1.186605548736695e-05,Eliminated,2245.0
897,5.458496573098761,1.2423297413931366e-05,Eliminated,2246.0
1852,5.4153793227929645,1.3915169840657007e-05,Eliminated,2247.0
948,5.414229450584479,1.3957298772881478e-05,Eliminated,2248.0
783,5.406987268517307,1.4225560723635851e-05,Eliminated,2249.0
798,5.402571805051034,1.4391619943795511e-05,Eliminated,2250.0
705,5.40163442657048,1.4427120087581707e-05,Eliminated,2251.0
610,5.399978434276058,1.4490047798016921e-05,Eliminated,2252.0
892,5.3989627086620064,1.4528780017341552e-05,Eliminated,2253.0
991,5.380190908660687,1.5263371126134245e-05,Eliminated,2254.0
898,5.379427338574155,1.529401907397971e-05,Eliminated,2255.0
723,5.3392287083009515,1.6996699373262456e-05,Eliminated,2256.0
926,5.317533001205292,1.7992445482415388e-05,Eliminated,2257.0
828,5.314507526252807,1.8135822985350565e-05,Eliminated,2258.0
608,5.303870848584271,1.8648948921131842e-05,Eliminated,2259.0
532,5.269069673741897,2.043052166657864e-05,Eliminated,2260.0
667,5.2224902731566,2.308168969126474e-05,Eliminated,2261.0
563,5.183262517164414,2.5576993316135993e-05,Eliminated,2262.0
751,5.176136551708846,2.605816237120283e-05,Eliminated,2263.0
945,5.173606548058026,2.623114614162184e-05,Eliminated,2264.0
801,5.156343047650045,2.7442268927053748e-05,Eliminated,2265.0
1757,5.154654736768293,2.7563646868710974e-05,Eliminated,2266.0
975,5.1241999212394695,2.984679409069183e-05,Eliminated,2267.0
675,5.114898047546711,3.05807980397689e-05,Eliminated,2268.0
893,5.041989061566004,3.698867316358417e-05,Eliminated,2269.0
754,5.0086572237588225,4.034518221743283e-05,Eliminated,2270.0
580,4.983842637223509,4.30383103386047e-05,Eliminated,2271.0
706,4.973212135387483,4.424582100647826e-05,Eliminated,2272.0
609,4.942048218079977,4.798245184752702e-05,Eliminated,2273.0
707,4.928666458536599,4.968132167131611e-05,Eliminated,2274.0
753,4.910343225218897,5.210451961705674e-05,Eliminated,2275.0
940,4.906374519777442,5.264459286511033e-05,Eliminated,2276.0
802,4.896132788171945,5.4064059448302254e-05,Eliminated,2277.0
715,4.877150605465672,5.679584208302724e-05,Eliminated,2278.0
763,4.85636010206663,5.9944822430517705e-05,Eliminated,2279.0
1804,4.8397977000703385,6.25765641151733e-05,Eliminated,2280.0
1853,4.818923641526718,6.60568418755252e-05,Eliminated,2281.0
752,4.748209967422809,7.933223082459057e-05,Eliminated,2282.0
899,4.708315367578794,8.795309165112785e-05,Eliminated,2283.0
849,4.602097969569878,0.00011568732870079537,Eliminated,2284.0
894,4.4246269076353535,0.0001825296757154273,Eliminated,2285.0
896,4.418994250192433,0.0001851830783112852,Eliminated,2286.0
928,4.369713764191357,0.0002100826701777083,Eliminated,2287.0
943,4.326316771338653,0.0002347279060117684,Eliminated,2288.0
560,4.2765264118084145,0.0002665324258697045,Eliminated,2289.0
993,4.212548777144367,0.00031370480624145786,Eliminated,2290.0
800,4.2038840035217575,0.00032069618798913975,Eliminated,2291.0
1805,4.196942967260935,0.00032640736704498644,Eliminated,2292.0
848,4.18915664703557,0.0003329334527831575,Eliminated,2293.0
562,4.183113090881255,0.00033808736623084165,Eliminated,2294.0
846,4.167526132751055,0.0003517456630967958,Eliminated,2295.0
1755,4.124335592937938,0.0003924980013027708,Eliminated,2296.0
1756,3.9571429605757475,0.0005989651317295145,Eliminated,2297.0
561,3.9066236343185885,0.0006801886635315395,Eliminated,2298.0
927,3.759217467020245,0.0009842462675551781,Eliminated,2299.0
992,3.5997847816906834,0.0014637876461978739,Eliminated,2300.0
895,3.516045966926441,0.00180087624095949,Eliminated,2301.0
799,3.4829928518029742,0.001953912998233613,Eliminated,2302.0
944,3.2274332525283755,0.0036527610181258776,Eliminated,2303.0
847,3.069807174096196,0.005347442420842719,Eliminated,2304.0
